loan_status,loan_amnt,int_rate,installment,grade,annual_inc,dti
Fully Paid,9450.0,13.11,318.91,B,28000.0,18.64
Charged Off,25000.0,20.49,669.19,E,75000.0,15.98
Charged Off,18000.0,15.61,629.37,D,58000.0,6.37
Fully Paid,16000.0,14.99,554.57,C,93600.0,19.82
Fully Paid,7500.0,8.9,238.15,A,77000.0,20.6
Charged Off,7500.0,22.45,288.18,F,25000.0,32.84
Charged Off,8000.0,13.67,272.15,C,36000.0,14.43
Fully Paid,6650.0,8.9,211.16,A,25000.0,29.81
Fully Paid,10000.0,12.12,332.72,B,150000.0,11.46
Fully Paid,10000.0,17.1,357.03,C,42000.0,9.17
Fully Paid,9600.0,15.22,229.5,C,30000.0,13.88
Fully Paid,8000.0,7.9,250.33,A,42300.0,13.16
Fully Paid,11000.0,6.39,336.59,A,45000.0,15.7
Fully Paid,6000.0,12.12,199.63,B,25000.0,7.2
Charged Off,6000.0,13.33,203.12,C,25000.0,37.69
Fully Paid,20000.0,22.99,563.7,F,42000.0,25.31
Fully Paid,12000.0,12.29,268.7,C,65000.0,39.46
Fully Paid,12000.0,10.16,388.11,B,92500.0,30.59
Charged Off,5000.0,12.99,168.45,C,26880.0,29.21
Charged Off,23575.0,12.39,787.43,C,120000.0,13.67
Fully Paid,12575.0,18.24,456.14,D,35000.0,13.13
Fully Paid,3000.0,13.18,101.35,C,40000.0,28.05
Fully Paid,33700.0,10.49,724.18,B,200000.0,12.62
Fully Paid,15000.0,14.3,514.86,C,50000.0,27.89
Charged Off,33950.0,24.08,978.25,F,85000.0,7.93
Fully Paid,10000.0,13.35,338.63,C,65000.0,31.7
Fully Paid,5000.0,11.53,164.96,B,32000.0,29.41
Fully Paid,23000.0,12.99,523.21,C,150000.0,3.9
Charged Off,15000.0,13.65,510.12,C,74000.0,21.02
Fully Paid,21000.0,7.9,657.1,A,145000.0,8.03
Fully Paid,5000.0,12.49,167.25,B,25400.0,20.37
Fully Paid,6000.0,11.67,198.35,B,27000.0,17.47
Charged Off,35000.0,16.59,862.15,D,123875.0,18.1
Fully Paid,19200.0,15.22,458.99,C,94000.0,20.14
Fully Paid,26400.0,12.35,881.28,B,72000.0,11.38
Fully Paid,4000.0,13.68,136.09,C,26000.0,19.15
Charged Off,15000.0,22.15,415.57,E,80000.0,33.74
Fully Paid,12000.0,17.77,432.45,D,42000.0,17.86
Fully Paid,26500.0,17.77,669.62,D,58962.02,10.95
Fully Paid,12000.0,14.09,410.66,B,51000.0,20.09
Fully Paid,22000.0,16.78,544.16,C,150000.0,8.04
Fully Paid,25000.0,14.99,866.52,C,250000.0,10.07
Fully Paid,16000.0,16.2,564.1,C,61000.0,20.17
Charged Off,5000.0,11.99,166.05,C,36000.0,29.3
Charged Off,16550.0,22.95,466.08,F,68000.0,20.14
Fully Paid,24000.0,7.69,748.65,A,290000.0,6.75
Fully Paid,30000.0,14.99,1039.82,C,100000.0,22.84
Charged Off,12000.0,16.78,426.52,C,41000.0,27.37
Charged Off,14375.0,11.53,474.24,B,36826.8,31.29
Fully Paid,13000.0,14.3,446.21,C,50000.0,17.26
Fully Paid,27000.0,6.99,833.56,A,214000.0,2.12
Fully Paid,19000.0,9.17,605.7,B,83112.0,20.01
Fully Paid,30000.0,17.76,757.9,D,165000.0,14.9
Fully Paid,7000.0,11.53,230.94,B,97000.0,7.77
Fully Paid,20800.0,18.55,534.43,D,70000.0,3.39
Fully Paid,14700.0,11.99,488.19,B,138000.0,19.04
Charged Off,31300.0,19.05,1148.13,D,70000.0,8.01
Fully Paid,15500.0,21.99,428.01,E,62912.38,39.41
Charged Off,4000.0,14.31,137.32,C,15000.0,22.88
Fully Paid,21000.0,16.99,521.8,D,80000.0,2.82
Fully Paid,11525.0,12.69,386.61,C,55000.0,32.93
Charged Off,21875.0,15.61,527.44,C,72000.0,12.17
Fully Paid,15950.0,25.88,641.62,F,42000.0,33.91
Fully Paid,24725.0,9.99,797.7,B,62000.0,18.8
Fully Paid,11000.0,12.39,246.87,C,45000.0,12.03
Charged Off,28000.0,18.55,719.43,D,136000.0,15.07
Fully Paid,24500.0,12.49,551.08,B,96000.0,2.83
Fully Paid,21000.0,13.66,484.94,C,196000.0,2.69
Fully Paid,8000.0,19.05,293.46,D,45000.0,10.24
Fully Paid,12500.0,13.68,288.79,C,60000.0,13.84
Fully Paid,12000.0,11.99,398.52,B,75000.0,21.01
Fully Paid,8000.0,7.69,249.55,A,90000.0,17.68
Fully Paid,6775.0,18.25,245.79,E,22000.0,19.69
Fully Paid,11500.0,11.14,377.26,B,38750.0,34.9
Fully Paid,11000.0,15.31,383.0,C,40000.0,11.4
Fully Paid,15000.0,13.65,510.12,C,85000.0,24.93
Fully Paid,5600.0,6.03,170.44,A,31000.0,23.73
Fully Paid,7375.0,17.57,265.04,D,85000.0,4.16
Fully Paid,13500.0,9.99,435.55,B,143100.0,6.18
Fully Paid,8000.0,6.49,245.16,A,58000.0,29.46
Fully Paid,8000.0,19.05,293.46,D,63000.0,10.46
Fully Paid,5725.0,23.43,222.9,F,45000.0,30.91
Fully Paid,35000.0,20.8,942.94,E,105000.0,11.41
Fully Paid,19000.0,7.89,594.43,A,67600.0,13.94
Fully Paid,3500.0,8.18,109.97,B,26435.0,8.27
Fully Paid,10000.0,14.65,344.95,C,100000.0,9.22
Charged Off,24000.0,15.61,578.68,D,239000.0,8.2
Fully Paid,3825.0,14.27,131.24,C,40000.0,20.67
Fully Paid,31150.0,16.55,766.65,D,100000.0,16.62
Fully Paid,11000.0,8.67,348.12,B,40000.0,29.82
Fully Paid,2500.0,12.99,84.23,C,65000.0,14.1
Fully Paid,15000.0,15.61,524.48,D,93500.0,23.03
Fully Paid,20000.0,12.12,665.44,B,60000.0,22.0
Fully Paid,12000.0,11.71,396.92,B,70000.0,18.91
Charged Off,8325.0,20.49,311.47,E,25000.0,7.97
Fully Paid,8000.0,12.39,267.21,C,41699.0,31.64
Fully Paid,32500.0,15.61,783.62,D,80000.0,11.27
Fully Paid,5725.0,23.43,222.9,F,40000.0,6.21
Fully Paid,4950.0,18.49,180.18,D,75000.0,9.04
Fully Paid,9000.0,11.14,295.25,B,67000.0,21.51
Charged Off,7000.0,10.16,226.4,B,32000.0,23.4
Fully Paid,10000.0,12.12,332.72,B,70000.0,8.07
Fully Paid,17600.0,6.49,539.35,A,146900.0,17.0
Fully Paid,8000.0,14.33,274.71,C,28000.0,14.44
Fully Paid,11600.0,13.67,394.61,B,80000.0,23.0
Fully Paid,24500.0,8.9,777.96,A,68000.0,6.93
Fully Paid,9000.0,10.99,294.61,B,30000.0,19.08
Charged Off,4100.0,22.45,157.54,E,45000.0,17.01
Fully Paid,6075.0,8.9,192.91,A,30000.0,21.8
Fully Paid,10000.0,17.57,359.38,D,32000.0,19.62
Charged Off,7550.0,21.0,284.45,E,40000.0,10.23
Fully Paid,27000.0,15.8,653.73,C,125000.0,7.93
Fully Paid,32000.0,13.35,1083.61,C,90000.0,15.54
Fully Paid,20000.0,18.25,510.6,D,120000.0,30.31
Fully Paid,3200.0,17.77,115.32,D,46000.0,1.04
Fully Paid,1200.0,17.57,43.13,D,30000.0,16.4
Fully Paid,28000.0,7.9,876.13,A,95000.0,13.01
Fully Paid,24000.0,23.28,680.44,F,160000.0,11.85
Fully Paid,25000.0,7.26,774.91,A,63500.0,15.55
Fully Paid,28000.0,7.62,872.52,A,185000.0,3.68
Fully Paid,11700.0,16.29,413.02,C,63000.0,3.12
Fully Paid,10750.0,16.2,379.01,C,50000.0,9.58
Fully Paid,20000.0,16.55,492.23,D,80000.0,17.22
Fully Paid,3350.0,15.1,116.3,C,12429.0,21.43
Fully Paid,10000.0,15.31,348.18,C,55000.0,2.75
Fully Paid,32000.0,7.49,995.26,A,80000.0,15.41
Fully Paid,35000.0,14.99,832.47,C,96000.0,28.81
Fully Paid,7550.0,17.76,272.05,D,50000.0,16.87
Fully Paid,6000.0,15.31,208.91,C,28000.0,16.5
Fully Paid,8400.0,17.76,302.67,D,74000.0,25.48
Charged Off,6000.0,13.65,204.05,C,55000.0,26.38
Fully Paid,4800.0,14.3,164.76,C,90000.0,14.07
Fully Paid,22000.0,18.25,798.12,D,65000.0,20.95
Fully Paid,16300.0,18.99,422.75,E,63000.0,30.91
Fully Paid,35000.0,19.19,911.59,E,110000.0,10.65
Fully Paid,4800.0,11.99,159.41,B,68000.0,26.47
Fully Paid,25000.0,12.99,842.23,B,120000.0,11.72
Fully Paid,10000.0,12.99,336.9,B,60000.0,14.02
Charged Off,12325.0,20.99,464.29,E,31000.0,21.49
Fully Paid,18000.0,7.9,563.23,A,72800.0,21.38
Fully Paid,35000.0,17.56,1257.63,D,85000.0,23.12
Fully Paid,6400.0,8.9,203.23,A,56000.0,24.61
Fully Paid,12375.0,11.55,408.38,B,45000.0,23.39
Fully Paid,20000.0,12.49,668.98,B,110000.0,19.88
Fully Paid,24375.0,12.12,811.0,B,55000.0,28.02
Fully Paid,20000.0,9.99,645.25,B,100000.0,17.3
Fully Paid,6000.0,12.12,199.63,B,52000.0,31.41
Charged Off,8000.0,17.56,287.46,D,48000.0,27.4
Fully Paid,21000.0,14.64,724.28,C,65000.0,17.0
Fully Paid,8000.0,12.29,266.83,C,100794.0,8.6
Fully Paid,5500.0,17.57,197.66,D,40000.0,18.9
Fully Paid,18000.0,24.08,518.66,F,85000.0,13.31
Fully Paid,14000.0,10.99,458.28,B,110000.0,16.46
Fully Paid,5000.0,17.76,180.17,D,98000.0,8.76
Fully Paid,10000.0,10.49,324.98,B,87000.0,20.86
Fully Paid,8000.0,12.29,266.83,C,90000.0,20.85
Fully Paid,14000.0,9.17,291.78,B,120000.0,12.79
Fully Paid,10000.0,9.17,318.79,B,45000.0,6.48
Charged Off,8450.0,15.31,294.21,C,32317.8,12.18
Fully Paid,8000.0,11.55,264.0,B,65000.0,22.74
Fully Paid,10000.0,12.12,332.72,B,68000.0,26.05
Fully Paid,24500.0,15.61,590.73,C,210000.0,9.95
Fully Paid,10000.0,11.44,329.48,B,60000.0,19.16
Fully Paid,12000.0,13.99,410.08,C,33500.0,23.36
Charged Off,1500.0,17.27,53.69,C,73000.0,32.45
Fully Paid,15000.0,7.26,464.95,A,83000.0,18.61
Fully Paid,20000.0,12.29,667.06,C,55000.0,14.4
Fully Paid,6000.0,12.29,200.12,C,27000.0,36.71
Fully Paid,3300.0,12.49,110.39,B,65000.0,33.03
Charged Off,17000.0,16.78,604.24,C,52000.0,25.06
Fully Paid,10000.0,12.99,336.9,B,99968.0,16.56
Charged Off,20000.0,18.55,513.88,D,75800.0,17.4
Fully Paid,13350.0,11.67,441.31,B,40000.0,22.14
Fully Paid,10000.0,14.49,344.17,C,42000.0,24.09
Fully Paid,9000.0,7.26,278.97,A,55000.0,20.07
Fully Paid,17475.0,14.33,600.06,C,50000.0,34.25
Charged Off,35000.0,18.99,907.73,E,200000.0,14.86
Fully Paid,10000.0,7.69,311.94,A,200000.0,5.74
Fully Paid,12000.0,13.33,406.24,C,60000.0,8.8
Fully Paid,16825.0,13.35,569.75,C,65300.0,34.81
Fully Paid,12000.0,15.61,419.58,C,48000.0,33.65
Fully Paid,7200.0,14.47,247.73,C,22226.0,20.9
Charged Off,35000.0,22.99,986.47,F,80000.0,24.84
Fully Paid,14000.0,8.18,439.88,B,52000.0,11.08
Charged Off,17550.0,17.57,441.56,D,40000.0,22.32
Fully Paid,20000.0,10.15,646.76,B,49000.0,18.59
Fully Paid,12000.0,13.66,277.11,C,80000.0,15.9
Fully Paid,6000.0,7.9,187.75,A,65000.0,14.59
Fully Paid,19800.0,10.16,640.38,B,70386.0,12.02
Fully Paid,20000.0,23.7,571.89,F,57000.0,20.15
Fully Paid,14825.0,13.11,500.3,B,82000.0,30.78
Charged Off,27575.0,21.98,761.28,E,86437.0,7.55
Charged Off,13300.0,18.24,339.48,D,55000.0,19.27
Fully Paid,15000.0,12.12,499.08,B,40000.0,9.18
Fully Paid,35000.0,18.25,893.54,D,125000.0,17.36
Fully Paid,11625.0,8.18,365.26,B,48000.0,30.48
Fully Paid,21000.0,12.12,698.71,B,188348.0,6.35
Fully Paid,15925.0,19.99,421.83,E,38000.0,19.14
Fully Paid,31500.0,8.39,992.78,A,150000.0,28.54
Fully Paid,8000.0,11.99,265.68,B,85000.0,19.95
Fully Paid,5475.0,11.14,179.61,B,60000.0,29.97
Fully Paid,6500.0,6.49,199.19,A,40000.0,11.45
Fully Paid,21600.0,12.12,718.67,B,49000.0,17.61
Fully Paid,29175.0,7.62,909.14,A,364000.0,2.72
Fully Paid,5000.0,17.27,178.94,C,21500.0,16.63
Fully Paid,10500.0,14.99,249.74,C,43000.0,9.27
Charged Off,15000.0,12.69,503.18,C,85000.0,37.85
Fully Paid,14000.0,18.99,513.12,E,62000.0,24.18
Charged Off,8000.0,11.99,265.68,B,40000.0,25.71
Fully Paid,17000.0,14.33,583.75,C,68000.0,18.95
Fully Paid,9550.0,13.11,322.29,B,42000.0,8.36
Charged Off,6000.0,14.49,206.5,C,37890.0,31.14
Fully Paid,6400.0,8.9,203.23,A,65000.0,12.35
Charged Off,20000.0,15.8,701.17,C,65000.0,33.88
Fully Paid,15000.0,11.99,498.15,B,250000.0,0.52
Fully Paid,22000.0,7.12,680.51,A,61000.0,28.31
Fully Paid,19200.0,15.61,462.94,D,75000.0,33.1
Fully Paid,25000.0,18.25,638.25,D,55000.0,17.7
Fully Paid,15000.0,6.39,458.99,A,100000.0,11.46
Fully Paid,14000.0,15.31,487.45,C,74000.0,25.21
Fully Paid,3900.0,19.52,143.99,E,55000.0,8.38
Fully Paid,20000.0,10.16,646.85,B,170000.0,6.26
Fully Paid,20000.0,24.99,586.91,F,82800.0,22.88
Fully Paid,15000.0,17.57,377.41,D,92000.0,14.52
Fully Paid,16000.0,15.59,385.62,D,60000.0,24.68
Fully Paid,9600.0,8.67,303.81,B,70000.0,31.39
Fully Paid,10625.0,14.09,363.61,B,32000.0,24.79
Charged Off,23100.0,15.61,556.98,D,59000.0,28.49
Charged Off,1000.0,16.29,35.31,C,67200.0,15.46
Fully Paid,6000.0,13.53,203.7,B,43000.0,30.64
Fully Paid,14600.0,8.19,458.8,A,35000.0,11.76
Charged Off,7750.0,15.31,269.84,C,80000.0,32.79
Fully Paid,22000.0,6.03,669.59,A,90000.0,24.69
Fully Paid,5000.0,19.53,184.63,D,58200.0,39.24
Fully Paid,19750.0,10.16,638.77,B,45000.0,14.53
Fully Paid,20000.0,7.39,621.12,A,90000.0,7.87
Fully Paid,15000.0,15.88,526.47,C,115000.0,13.24
Fully Paid,28000.0,15.8,677.94,C,120000.0,29.73
Fully Paid,7350.0,15.59,256.92,C,35000.0,14.47
Fully Paid,30000.0,10.99,982.02,B,150000.0,12.96
Fully Paid,20000.0,9.71,422.1,B,120000.0,20.95
Fully Paid,15250.0,26.49,461.03,F,52000.0,17.03
Fully Paid,30000.0,16.99,745.42,D,155000.0,17.64
Fully Paid,25000.0,8.39,787.92,A,75000.0,16.43
Fully Paid,9600.0,13.99,328.06,C,52000.0,24.44
Fully Paid,6250.0,18.55,227.69,D,120000.0,10.72
Charged Off,10800.0,19.52,398.74,E,45000.0,13.84
Fully Paid,30000.0,12.99,682.44,B,60000.0,22.9
Fully Paid,8000.0,10.64,260.55,B,50000.0,22.37
Charged Off,4800.0,16.99,171.11,D,40000.0,16.53
Fully Paid,8000.0,6.03,243.49,A,53000.0,22.67
Fully Paid,20825.0,17.86,527.24,D,72000.0,23.02
Fully Paid,9600.0,7.9,300.39,A,58000.0,12.35
Fully Paid,12000.0,15.8,420.71,C,100622.0,16.88
Fully Paid,13600.0,14.47,319.78,C,100000.0,22.62
Fully Paid,25000.0,14.65,590.17,C,91000.0,23.45
Fully Paid,7000.0,13.33,236.98,C,49000.0,18.43
Charged Off,33225.0,26.06,995.96,F,150000.0,11.82
Fully Paid,20000.0,12.29,667.06,C,63000.0,13.14
Fully Paid,14000.0,12.35,467.35,B,85163.0,16.69
Charged Off,10425.0,17.86,376.16,D,43000.0,22.86
Fully Paid,7200.0,18.84,263.35,E,24000.0,15.8
Fully Paid,23850.0,19.05,619.34,D,53000.0,12.59
Charged Off,5600.0,16.99,199.63,D,34000.0,31.66
Fully Paid,35000.0,9.99,743.48,B,130000.0,13.69
Fully Paid,35000.0,16.99,1247.68,D,155000.0,14.68
Charged Off,10000.0,19.52,262.28,D,45000.0,17.2
Fully Paid,9000.0,5.32,271.04,A,88000.0,25.75
Charged Off,21000.0,24.5,610.24,F,75000.0,11.97
Fully Paid,12300.0,12.35,410.6,B,45000.0,2.56
Fully Paid,7500.0,9.99,241.97,B,75000.0,5.08
Fully Paid,21000.0,13.49,712.54,C,165000.0,17.44
Fully Paid,4000.0,15.8,140.24,C,30000.0,8.32
Fully Paid,5000.0,12.59,167.49,C,75000.0,8.7
Fully Paid,8000.0,15.22,278.19,C,39500.0,16.92
Fully Paid,29400.0,21.97,811.5,E,70000.0,22.73
Fully Paid,6675.0,21.99,254.89,E,13536.0,16.13
Charged Off,24400.0,15.61,588.32,D,48800.0,0.49
Fully Paid,26000.0,8.18,816.91,B,65000.0,4.52
Fully Paid,10000.0,6.62,307.04,A,225000.0,6.72
Charged Off,35000.0,15.31,1218.61,C,210000.0,9.38
Fully Paid,7000.0,13.98,239.18,C,32000.0,13.43
Fully Paid,12250.0,13.33,414.71,C,27855.0,23.83
Charged Off,17350.0,25.57,515.06,F,58000.0,12.7
Fully Paid,18000.0,8.9,571.56,A,81823.0,23.78
Fully Paid,8400.0,15.22,292.1,C,90000.0,10.37
Fully Paid,10000.0,6.24,305.31,A,62000.0,22.53
Fully Paid,12000.0,11.99,398.52,B,44000.0,25.18
Charged Off,3900.0,22.47,149.9,E,13000.0,6.44
Fully Paid,3500.0,13.99,119.61,C,20000.0,10.5
Charged Off,10000.0,17.76,360.33,D,53000.0,8.97
Fully Paid,24000.0,14.48,564.43,C,154000.0,12.19
Fully Paid,11000.0,7.89,344.15,A,120000.0,6.76
Fully Paid,5600.0,14.3,192.22,C,98000.0,15.74
Fully Paid,16000.0,14.33,549.42,C,67000.0,20.23
Fully Paid,21000.0,14.09,489.62,B,315000.0,7.7
Fully Paid,18000.0,18.55,655.73,E,80000.0,12.24
Fully Paid,10000.0,11.53,329.91,B,39000.0,14.34
Fully Paid,2400.0,17.77,86.49,D,14940.0,17.19
Fully Paid,9500.0,10.99,310.98,B,65000.0,13.02
Fully Paid,20000.0,7.49,622.04,A,75000.0,6.7
Fully Paid,8000.0,7.62,249.3,A,63000.0,8.74
Fully Paid,9800.0,16.99,349.35,D,60000.0,14.62
Fully Paid,14425.0,28.34,452.1,G,73000.0,37.83
Charged Off,16000.0,15.61,385.79,D,65000.0,23.8
Fully Paid,2000.0,18.49,72.8,D,19000.0,7.33
Charged Off,21000.0,9.17,669.46,B,83000.0,12.7
Fully Paid,12000.0,17.27,429.45,C,38000.0,5.34
Fully Paid,9600.0,10.99,314.25,B,87500.0,12.31
Fully Paid,7000.0,16.99,249.54,D,50000.0,29.91
Fully Paid,21000.0,8.67,664.58,B,180000.0,14.0
Fully Paid,10000.0,13.33,338.54,C,70000.0,5.23
Fully Paid,10200.0,13.99,348.57,C,43680.0,38.65
Fully Paid,20000.0,6.62,614.08,A,90000.0,14.59
Fully Paid,10000.0,8.9,317.54,A,46000.0,4.67
Fully Paid,8000.0,19.05,293.46,D,42000.0,20.66
Fully Paid,35000.0,14.33,1201.84,C,460000.0,12.12
Fully Paid,5000.0,10.49,162.49,B,27000.0,5.69
Fully Paid,20000.0,7.49,622.04,A,120000.0,4.44
Fully Paid,6100.0,18.25,221.3,E,61000.0,17.98
Fully Paid,29175.0,16.29,1029.89,C,65000.0,26.18
Fully Paid,25000.0,7.9,782.26,A,85000.0,25.6
Fully Paid,5500.0,17.77,198.21,D,43000.0,3.71
Fully Paid,1000.0,21.49,37.93,D,72000.0,31.2
Fully Paid,5000.0,13.11,168.74,B,125000.0,12.48
Charged Off,25000.0,13.35,573.32,C,140000.0,10.88
Fully Paid,10000.0,13.68,340.23,C,36000.0,27.2
Fully Paid,35000.0,14.65,1207.3,C,67500.0,10.31
Charged Off,2600.0,13.99,88.85,C,36000.0,15.1
Fully Paid,12075.0,14.09,413.23,B,35000.0,32.61
Fully Paid,25000.0,7.26,774.91,A,93419.0,10.28
Fully Paid,10000.0,14.33,343.39,C,40000.0,23.55
Fully Paid,20000.0,13.44,459.58,C,76200.0,16.13
Fully Paid,1200.0,18.24,43.53,D,23000.0,10.02
Fully Paid,8000.0,6.03,243.49,A,46000.0,9.7
Fully Paid,16000.0,13.99,372.21,C,55000.0,24.44
Fully Paid,2000.0,8.19,62.85,A,61000.0,13.8
Charged Off,18000.0,19.52,472.1,E,55000.0,13.66
Fully Paid,30000.0,15.31,718.59,C,94000.0,22.79
Fully Paid,15600.0,9.17,497.32,B,125000.0,8.77
Fully Paid,3000.0,13.35,101.59,C,38000.0,15.98
Fully Paid,5375.0,24.08,211.11,F,20000.0,12.43
Fully Paid,18000.0,12.99,606.41,B,45000.0,22.99
Fully Paid,20000.0,9.17,637.58,B,111118.12,16.36
Fully Paid,18000.0,13.67,612.32,B,120000.0,13.45
Fully Paid,20000.0,7.62,623.23,A,210000.0,7.97
Charged Off,8600.0,16.55,304.7,D,49000.0,21.04
Fully Paid,14475.0,6.24,441.94,A,79648.0,5.24
Fully Paid,2000.0,15.61,69.93,D,80000.0,30.05
Fully Paid,8000.0,10.99,261.88,B,50000.0,20.08
Charged Off,7000.0,6.03,213.05,A,120000.0,10.83
Fully Paid,15000.0,9.17,478.19,B,62000.0,16.51
Fully Paid,4500.0,12.12,149.73,B,104000.0,22.33
Fully Paid,10500.0,11.44,345.95,B,33685.08,5.81
Fully Paid,4575.0,20.75,171.78,E,120000.0,18.2
Fully Paid,10000.0,10.15,323.38,B,88000.0,15.61
Fully Paid,7950.0,10.15,257.09,B,85000.0,13.02
Fully Paid,8125.0,10.16,262.79,B,30000.0,32.84
Fully Paid,10850.0,13.98,370.73,C,37600.0,27.32
Fully Paid,35000.0,12.12,1164.51,B,180000.0,19.68
Fully Paid,10000.0,9.17,318.79,B,110000.0,6.47
Fully Paid,15000.0,8.9,476.3,A,75000.0,22.01
Fully Paid,25975.0,13.98,887.52,C,65000.0,10.93
Charged Off,18000.0,14.47,423.23,C,42500.0,20.16
Charged Off,30750.0,17.27,768.69,C,82000.0,21.34
Charged Off,35000.0,16.55,861.4,D,125026.0,12.28
Fully Paid,20000.0,14.46,470.15,C,75000.0,15.15
Fully Paid,8000.0,9.67,256.9,B,29495.0,11.48
Fully Paid,7200.0,11.99,239.11,C,130000.0,15.49
Fully Paid,6725.0,10.49,218.55,B,19164.0,9.97
Fully Paid,3000.0,13.98,102.51,C,60000.0,8.15
Fully Paid,12000.0,11.53,264.1,B,120000.0,9.6
Fully Paid,14400.0,10.65,469.06,B,94000.0,11.51
Charged Off,11775.0,21.67,323.01,E,52000.0,16.94
Charged Off,20000.0,13.65,461.75,C,90000.0,22.48
Fully Paid,7175.0,15.61,250.88,C,45000.0,23.97
Fully Paid,22800.0,12.29,760.45,C,120000.0,11.41
Fully Paid,12000.0,15.31,417.81,C,39000.0,31.05
Fully Paid,10000.0,11.53,329.91,B,35400.0,18.85
Fully Paid,28000.0,16.99,998.14,D,100000.0,22.98
Fully Paid,6000.0,15.31,208.91,C,36000.0,2.23
Fully Paid,35000.0,6.92,1079.42,A,261000.0,17.48
Fully Paid,8400.0,11.14,275.57,B,67500.0,11.89
Fully Paid,19475.0,25.83,581.14,G,125000.0,20.76
Fully Paid,1375.0,15.59,48.07,D,35000.0,10.84
Charged Off,14975.0,19.99,396.67,E,29952.0,25.08
Fully Paid,7500.0,20.99,282.53,E,36500.0,3.55
Fully Paid,10000.0,11.14,328.06,B,50000.0,9.26
Charged Off,9925.0,15.27,345.37,C,32000.0,21.6
Fully Paid,10000.0,13.98,232.58,C,103000.0,14.39
Charged Off,17800.0,15.61,622.38,C,50000.0,15.83
Fully Paid,18000.0,7.9,563.23,A,90000.0,13.4
Fully Paid,15000.0,17.56,538.99,D,120000.0,24.45
Charged Off,10000.0,18.25,362.78,D,56000.0,23.28
Fully Paid,9500.0,9.17,302.85,B,28000.0,16.46
Fully Paid,5000.0,9.99,161.32,B,70000.0,19.51
Fully Paid,6000.0,11.99,199.26,B,36000.0,9.67
Fully Paid,11500.0,6.39,351.89,A,38000.0,19.39
Charged Off,9000.0,13.35,304.77,C,36000.0,12.03
Fully Paid,30000.0,17.77,1081.12,D,600000.0,1.8
Charged Off,5500.0,17.86,198.46,D,80000.0,18.47
Fully Paid,16000.0,14.49,550.66,C,50000.0,8.59
Fully Paid,9600.0,8.9,304.84,A,50438.0,22.22
Charged Off,29700.0,21.0,803.49,E,81000.0,24.33
Fully Paid,9000.0,8.39,283.65,A,50000.0,12.17
Charged Off,15325.0,15.61,369.51,D,35000.0,23.04
Fully Paid,5000.0,7.9,156.46,A,37000.0,19.69
Fully Paid,12000.0,6.62,368.45,A,50000.0,3.1
Fully Paid,9800.0,15.31,341.21,C,52000.0,8.01
Fully Paid,4000.0,7.49,124.41,A,80000.0,23.01
Fully Paid,30000.0,12.49,1003.47,B,115000.0,17.3
Fully Paid,15000.0,14.49,516.25,C,42000.0,21.8
Fully Paid,20000.0,12.12,665.44,B,99000.0,19.02
Fully Paid,13000.0,10.99,282.59,B,37000.0,26.37
Fully Paid,6400.0,10.15,206.97,B,43000.0,14.9
Charged Off,11500.0,13.98,392.94,C,128000.0,18.73
Fully Paid,10400.0,14.98,247.31,C,42000.0,28.71
Charged Off,17500.0,13.11,590.58,B,41600.0,18.0
Fully Paid,25450.0,9.99,821.09,B,100000.0,24.07
Charged Off,8850.0,18.99,324.37,E,28000.0,29.53
Charged Off,25000.0,22.15,692.61,E,95000.0,26.84
Charged Off,35000.0,22.45,975.64,E,162400.0,15.49
Fully Paid,6100.0,20.2,227.32,D,130000.0,9.65
Charged Off,13500.0,10.75,440.38,B,80000.0,24.17
Fully Paid,26000.0,13.11,877.43,B,94000.0,32.73
Fully Paid,14000.0,12.79,470.31,C,70000.0,5.79
Fully Paid,4000.0,19.52,147.68,D,60000.0,16.44
Fully Paid,9000.0,12.29,300.18,C,46300.0,17.03
Fully Paid,2800.0,7.39,86.96,A,65000.0,12.92
Fully Paid,2275.0,13.98,77.74,C,24000.0,9.6
Fully Paid,20000.0,23.83,573.39,F,47500.0,25.92
Fully Paid,13200.0,8.18,268.79,B,50000.0,19.3
Fully Paid,8000.0,16.29,282.41,C,70000.0,25.02
Fully Paid,15000.0,7.9,469.36,A,158000.0,5.74
Fully Paid,3000.0,9.67,96.34,B,56000.0,15.42
Fully Paid,3000.0,17.57,107.82,D,20000.0,39.66
Fully Paid,12725.0,11.67,420.65,B,32000.0,33.98
Fully Paid,13000.0,7.9,406.78,A,75000.0,16.32
Fully Paid,7500.0,5.32,225.87,A,51000.0,11.41
Fully Paid,8500.0,9.99,274.24,B,55000.0,17.87
Fully Paid,15000.0,9.17,478.19,B,93000.0,16.55
Fully Paid,24000.0,11.49,791.32,B,128000.0,15.16
Fully Paid,8000.0,13.49,271.45,C,55000.0,16.67
Fully Paid,2500.0,15.99,87.89,C,28000.0,23.36
Fully Paid,28000.0,12.99,943.3,B,165000.0,15.7
Fully Paid,25600.0,8.19,804.46,A,51267.73,20.43
Fully Paid,12000.0,8.49,378.76,B,80000.0,25.1
Fully Paid,3950.0,8.19,124.13,A,40000.0,16.11
Fully Paid,17275.0,11.67,571.06,B,38500.0,21.32
Fully Paid,7125.0,11.67,235.54,B,52000.0,35.64
Fully Paid,18000.0,17.77,648.67,D,65000.0,20.9
Fully Paid,21000.0,7.69,655.07,A,73000.0,28.39
