loan_status,loan_amnt,int_rate,installment,grade,annual_inc,dti
Fully Paid,20000.0,19.2,521.02,D,60000.0,25.36
Fully Paid,24000.0,6.03,730.46,A,80000.0,11.96
Fully Paid,30000.0,18.99,778.06,E,120000.0,8.12
Fully Paid,8400.0,7.89,262.8,A,38000.0,32.64
Fully Paid,8975.0,17.57,322.54,D,84000.0,10.81
Fully Paid,12000.0,18.99,439.82,D,75000.0,36.79
Charged Off,3375.0,13.68,114.83,C,50000.0,28.61
Fully Paid,28000.0,7.69,873.42,A,125000.0,9.98
Charged Off,4950.0,18.85,181.08,D,45000.0,16.03
Fully Paid,4600.0,13.67,156.49,B,27000.0,6.18
Fully Paid,21000.0,13.98,717.53,C,110005.0,7.58
Fully Paid,6000.0,9.17,191.28,B,185000.0,13.54
Fully Paid,10000.0,17.77,360.38,D,39000.0,27.85
Fully Paid,10000.0,13.66,230.93,C,34000.0,9.5
Fully Paid,8000.0,10.64,260.55,B,25000.0,18.67
Charged Off,11400.0,9.67,366.09,B,42000.0,17.03
Fully Paid,14000.0,12.69,469.63,C,60000.0,21.84
Fully Paid,23000.0,18.55,590.96,E,116000.0,26.07
Fully Paid,17000.0,9.16,541.87,B,84000.0,18.39
Fully Paid,7000.0,8.9,222.28,A,37180.0,27.85
Fully Paid,8000.0,8.19,251.4,A,53000.0,28.31
Fully Paid,3000.0,11.53,98.98,B,63000.0,21.3
Fully Paid,6500.0,9.99,209.71,B,41600.0,23.2
Charged Off,11000.0,13.33,372.39,C,41000.0,29.95
Charged Off,19425.0,16.24,685.23,C,45000.0,27.23
Fully Paid,8575.0,15.22,298.18,C,51000.0,20.61
Fully Paid,13200.0,13.53,303.94,B,60000.0,9.5
Fully Paid,24000.0,18.55,616.65,D,55000.0,24.53
Fully Paid,18000.0,24.7,525.17,G,52000.0,26.91
Fully Paid,18000.0,19.99,668.86,E,53000.0,19.04
Fully Paid,27375.0,19.05,1004.16,D,68000.0,23.59
Charged Off,15975.0,19.99,423.16,E,55000.0,27.49
Fully Paid,20000.0,6.49,612.89,A,120000.0,10.61
Fully Paid,9500.0,7.89,297.22,A,75000.0,30.83
Fully Paid,32000.0,7.12,989.83,A,102000.0,28.28
Fully Paid,10000.0,18.24,255.25,D,27000.0,22.8
Fully Paid,18000.0,15.1,429.17,C,42000.0,26.71
Fully Paid,7000.0,12.99,235.83,C,62000.0,11.75
Fully Paid,21850.0,6.62,670.88,A,75000.0,28.54
Fully Paid,18550.0,22.95,522.41,F,79984.0,6.56
Fully Paid,10000.0,14.09,342.22,B,56000.0,29.46
Fully Paid,10000.0,13.11,337.47,B,65000.0,9.14
Charged Off,8150.0,8.9,258.79,A,42380.0,15.92
Charged Off,20050.0,14.46,689.75,C,57000.0,16.93
Fully Paid,8325.0,12.35,277.91,B,44000.0,30.38
Fully Paid,23000.0,16.29,562.87,D,106599.0,21.56
Fully Paid,12175.0,15.22,423.37,C,117300.0,6.24
Fully Paid,10000.0,22.4,383.98,E,45000.0,4.77
Fully Paid,9000.0,5.32,271.04,A,60000.0,13.26
Fully Paid,20000.0,20.2,532.11,E,92000.0,20.12
Fully Paid,33425.0,9.71,1073.99,B,75000.0,8.85
Fully Paid,8000.0,6.62,245.63,A,100000.0,0.5
Charged Off,24000.0,16.2,586.19,C,79100.0,16.93
Charged Off,14825.0,16.29,523.33,C,45000.0,18.08
Fully Paid,6000.0,9.75,192.9,B,46000.0,12.91
Charged Off,8500.0,14.65,293.21,C,35000.0,11.21
Fully Paid,19900.0,16.99,494.46,D,86000.0,26.64
Fully Paid,3000.0,6.03,91.31,A,25000.0,19.34
Fully Paid,21000.0,13.99,717.63,C,360000.0,12.68
Fully Paid,20000.0,16.78,494.69,C,80000.0,19.25
Fully Paid,12000.0,12.99,404.27,B,46000.0,20.79
Fully Paid,9000.0,12.85,302.6,B,56950.0,16.59
Charged Off,8000.0,15.31,278.54,C,25000.0,15.2
Fully Paid,15675.0,13.99,535.66,C,95000.0,5.08
Fully Paid,18000.0,9.17,375.14,B,51000.0,31.95
Charged Off,4800.0,12.29,160.1,C,34000.0,19.7
Fully Paid,21000.0,9.17,669.46,B,126000.0,19.61
Fully Paid,20000.0,8.18,628.39,B,75000.0,17.93
Fully Paid,16000.0,14.64,551.83,C,55000.0,16.17
Charged Off,15250.0,12.12,507.4,B,50000.0,29.64
Fully Paid,29400.0,5.32,885.38,A,132000.0,10.65
Fully Paid,5000.0,17.27,178.94,D,79000.0,25.54
Fully Paid,21000.0,9.8,675.65,B,120000.0,15.26
Fully Paid,4625.0,22.15,176.99,E,30000.0,25.84
Fully Paid,5375.0,12.12,178.84,B,42000.0,5.11
Fully Paid,6050.0,15.61,211.54,D,43000.0,29.58
Fully Paid,10000.0,7.62,311.62,A,70000.0,19.32
Fully Paid,8000.0,21.6,303.88,E,25000.0,26.16
Fully Paid,18950.0,12.99,638.41,B,52750.0,10.4
Fully Paid,11000.0,18.25,399.06,D,65000.0,12.44
Fully Paid,16000.0,12.99,539.03,B,120000.0,8.51
Fully Paid,6000.0,13.18,202.69,C,60000.0,26.99
Fully Paid,18250.0,7.9,571.05,A,101000.0,2.82
Fully Paid,16000.0,9.49,512.46,B,62000.0,13.65
Fully Paid,15000.0,11.67,495.86,B,186000.0,9.67
Fully Paid,12000.0,11.14,393.67,B,50000.0,22.46
Fully Paid,30000.0,10.99,982.02,B,64000.0,17.04
Fully Paid,20000.0,18.49,513.22,E,69000.0,20.9
Charged Off,8075.0,15.61,282.35,D,40000.0,8.49
Fully Paid,13000.0,13.35,298.13,C,30000.0,14.84
Fully Paid,5000.0,7.9,156.46,A,240000.0,23.01
Fully Paid,28000.0,7.89,876.0,A,126000.0,23.28
Fully Paid,12000.0,11.22,394.12,B,100000.0,12.34
Fully Paid,15300.0,10.99,500.83,B,115000.0,13.23
Charged Off,12000.0,12.39,400.82,C,50000.0,24.34
Fully Paid,2400.0,12.99,80.86,C,50000.0,18.19
Fully Paid,4725.0,19.24,173.78,E,104000.0,13.77
Charged Off,5000.0,11.47,164.81,B,17000.0,23.87
Charged Off,13125.0,12.69,296.56,C,47404.0,5.75
Fully Paid,8000.0,11.55,264.0,B,103000.0,6.69
Fully Paid,9000.0,9.17,286.92,B,51120.0,25.09
Fully Paid,24450.0,18.54,628.08,E,51000.0,10.75
Fully Paid,20500.0,15.31,713.76,C,52439.0,22.47
Fully Paid,17000.0,9.67,545.92,B,85000.0,29.41
Fully Paid,20000.0,14.65,472.14,C,61500.0,23.22
Fully Paid,17975.0,14.64,619.95,C,120000.0,7.05
Fully Paid,25000.0,7.89,505.6,A,120000.0,6.39
Fully Paid,33000.0,13.11,1113.65,B,86700.0,21.62
Fully Paid,6000.0,19.52,221.52,D,48000.0,23.35
Fully Paid,5000.0,10.49,162.49,B,55000.0,9.56
Charged Off,15000.0,7.9,469.36,A,87000.0,16.59
Fully Paid,20000.0,10.64,651.37,B,51000.0,13.04
Fully Paid,7500.0,13.99,256.3,C,90000.0,15.11
Fully Paid,18425.0,27.34,566.37,G,70000.0,38.01
Fully Paid,16000.0,14.16,373.63,C,42000.0,14.69
Fully Paid,2400.0,9.49,76.87,B,110000.0,26.55
Fully Paid,8400.0,12.35,280.41,B,40000.0,6.72
Fully Paid,27000.0,14.99,935.84,C,120000.0,9.94
Fully Paid,25000.0,14.47,860.16,C,105000.0,24.02
Fully Paid,5375.0,16.2,189.51,C,73000.0,25.51
Charged Off,12000.0,17.57,301.93,D,79000.0,29.42
Fully Paid,7200.0,14.64,248.33,C,146000.0,0.77
Fully Paid,15600.0,25.8,465.23,G,82585.0,14.46
Charged Off,8400.0,21.15,317.12,E,52800.0,16.84
Fully Paid,24000.0,18.99,622.45,E,120000.0,13.8
Fully Paid,20000.0,6.03,608.72,A,163000.0,17.73
Fully Paid,7500.0,6.62,230.28,A,40000.0,10.31
Fully Paid,8400.0,10.99,274.97,B,72000.0,30.99
Fully Paid,30000.0,23.28,850.55,F,150000.0,21.17
Fully Paid,12000.0,7.89,375.43,A,35528.0,7.77
Fully Paid,21600.0,14.65,509.91,C,124000.0,5.39
Fully Paid,9325.0,18.99,341.78,D,51762.0,35.69
Fully Paid,22000.0,19.99,582.75,D,115000.0,12.17
Fully Paid,23000.0,12.49,769.33,B,121500.0,28.32
Fully Paid,30000.0,14.47,1032.2,C,250000.0,10.99
Fully Paid,5000.0,12.49,167.25,B,30000.0,20.12
Charged Off,11500.0,23.99,330.77,F,27600.0,13.85
Charged Off,15000.0,19.52,553.8,D,47000.0,23.59
Fully Paid,11000.0,8.39,346.69,A,45000.0,11.63
Fully Paid,35000.0,16.78,1244.02,C,400000.0,2.96
Fully Paid,35000.0,11.55,1155.0,B,110000.0,14.13
Fully Paid,12000.0,6.49,367.74,A,140000.0,8.88
Fully Paid,10500.0,10.99,228.25,B,106000.0,16.28
Fully Paid,12000.0,7.24,371.85,A,100000.0,9.58
Fully Paid,9250.0,12.12,307.77,B,35000.0,20.43
Fully Paid,28000.0,7.9,876.13,A,154400.0,12.58
Charged Off,10000.0,9.49,320.29,B,37000.0,18.75
Fully Paid,2400.0,6.89,73.99,A,20000.0,6.9
Fully Paid,9600.0,12.39,320.65,C,31000.0,34.96
Fully Paid,24000.0,13.33,550.14,C,165000.0,17.14
Fully Paid,3000.0,11.53,98.98,B,70000.0,6.31
Fully Paid,13600.0,21.99,375.54,F,40000.0,20.45
Fully Paid,9975.0,15.61,348.78,D,62500.0,14.46
Fully Paid,15000.0,21.7,411.73,E,87000.0,18.91
Fully Paid,25500.0,8.6,806.16,A,79310.0,21.85
Fully Paid,7000.0,13.65,238.06,C,45000.0,13.97
Fully Paid,11500.0,6.03,350.01,A,35000.0,2.3
Fully Paid,19000.0,21.49,519.27,E,62000.0,18.5
Fully Paid,20000.0,6.03,608.72,A,136800.0,11.25
Charged Off,16000.0,18.75,412.86,D,40000.0,25.41
Fully Paid,6000.0,13.98,205.01,C,63000.0,8.95
Fully Paid,30000.0,10.64,977.06,B,175000.0,10.61
Fully Paid,6000.0,11.47,197.78,B,30000.0,26.48
Fully Paid,3500.0,13.99,119.61,C,115000.0,17.33
Fully Paid,16000.0,15.8,560.94,C,56000.0,21.13
Charged Off,15000.0,14.31,351.44,C,65000.0,25.92
Fully Paid,7000.0,9.17,223.16,B,38500.0,18.02
Charged Off,5000.0,12.69,167.73,C,80000.0,6.96
Fully Paid,14000.0,7.9,438.07,A,47000.0,28.98
Fully Paid,10000.0,6.49,306.45,A,45000.0,12.0
Fully Paid,16800.0,8.19,527.93,A,56000.0,10.35
Fully Paid,5000.0,12.88,168.19,C,33000.0,13.53
Fully Paid,17875.0,16.99,637.21,D,60000.0,27.44
Fully Paid,6000.0,17.58,215.66,D,50000.0,18.67
Fully Paid,5000.0,8.18,157.1,B,175000.0,2.96
Fully Paid,12000.0,9.16,382.5,B,85000.0,4.93
Charged Off,10325.0,12.99,347.85,C,31000.0,20.75
Fully Paid,11000.0,16.29,388.31,C,46000.0,12.91
Charged Off,15000.0,12.12,499.08,B,55000.0,21.91
Fully Paid,20800.0,6.03,633.06,A,135000.0,14.17
Fully Paid,1000.0,14.99,34.67,C,90000.0,19.37
Fully Paid,19200.0,15.59,671.14,D,145000.0,13.44
Fully Paid,35000.0,24.08,1008.51,F,90000.0,22.56
Fully Paid,8000.0,13.98,273.35,C,37400.0,38.9
Fully Paid,9000.0,10.75,293.59,B,60000.0,17.92
Fully Paid,34200.0,27.31,1050.66,G,76000.0,32.76
Fully Paid,14100.0,23.99,405.55,F,47000.0,21.71
Charged Off,9600.0,12.05,319.09,C,65520.0,22.88
Fully Paid,3500.0,8.99,111.29,B,29000.0,20.07
Fully Paid,7000.0,6.92,215.89,A,75000.0,18.94
Fully Paid,3000.0,17.1,107.11,C,35000.0,19.75
Charged Off,8000.0,9.75,257.2,B,40000.0,25.86
Charged Off,5000.0,12.29,166.77,C,57000.0,34.14
Fully Paid,6000.0,10.99,196.41,B,55000.0,14.97
Charged Off,11200.0,13.35,379.27,C,36000.0,28.97
Fully Paid,7000.0,15.61,244.76,D,78000.0,14.93
Fully Paid,25000.0,21.99,690.34,F,100000.0,8.58
Fully Paid,10000.0,9.71,321.32,B,40000.0,8.37
Charged Off,12000.0,20.5,449.03,E,58000.0,23.55
Fully Paid,20000.0,6.49,612.89,A,60000.0,5.53
Charged Off,29050.0,18.24,741.48,D,117000.0,9.85
Fully Paid,32225.0,24.5,936.43,F,76960.0,26.13
Fully Paid,13650.0,11.55,450.45,B,38000.0,16.99
Fully Paid,4800.0,14.09,164.27,B,45000.0,28.94
Fully Paid,12000.0,17.14,299.14,D,100000.0,22.14
Charged Off,20000.0,23.4,568.42,E,60000.0,16.49
Fully Paid,2000.0,20.2,74.54,E,32000.0,22.1
Fully Paid,10000.0,11.39,329.24,B,53500.0,13.26
Charged Off,12000.0,12.29,400.24,C,72000.0,24.2
Fully Paid,28900.0,11.53,953.42,B,130000.0,25.55
Fully Paid,21000.0,6.03,639.15,A,150000.0,0.47
Charged Off,26400.0,18.99,684.69,E,65000.0,18.57
Fully Paid,10000.0,7.89,312.86,A,110000.0,18.31
Fully Paid,5800.0,12.49,194.01,B,22000.0,7.36
Fully Paid,13125.0,18.99,340.4,E,63881.0,35.13
Fully Paid,21000.0,6.03,639.15,A,100000.0,13.75
Fully Paid,18000.0,13.67,612.32,C,91000.0,15.61
Fully Paid,35000.0,24.08,1008.51,F,146000.0,12.0
Fully Paid,12000.0,15.61,419.58,C,72000.0,14.65
Fully Paid,14000.0,10.99,458.28,B,105000.0,17.65
Fully Paid,10400.0,10.99,340.44,B,72000.0,22.43
Charged Off,24375.0,11.53,804.14,B,75000.0,27.14
Fully Paid,18000.0,6.89,554.89,A,83000.0,16.14
Fully Paid,32350.0,12.99,1089.85,B,72000.0,18.2
Fully Paid,10000.0,17.77,360.38,D,92000.0,16.89
Fully Paid,6800.0,6.03,206.97,A,82000.0,11.65
Fully Paid,10000.0,19.52,369.2,D,60000.0,13.6
Fully Paid,12000.0,13.11,404.97,B,40000.0,29.19
Charged Off,13200.0,20.99,357.04,E,46000.0,19.2
Fully Paid,2000.0,12.69,67.09,C,35000.0,24.01
Charged Off,19000.0,18.55,488.18,D,65000.0,31.2
Fully Paid,14400.0,7.9,450.58,A,145000.0,5.48
Fully Paid,2000.0,10.64,65.14,B,54000.0,7.86
Fully Paid,14575.0,11.14,478.14,B,52500.0,34.88
Fully Paid,7000.0,7.9,219.04,A,85000.0,15.97
Fully Paid,11325.0,10.99,370.72,B,33000.0,22.15
Fully Paid,8000.0,23.13,310.23,F,100000.0,21.93
Charged Off,25975.0,19.05,674.53,D,86112.0,11.86
Fully Paid,24000.0,13.67,554.35,C,130000.0,12.25
Fully Paid,6000.0,11.14,196.84,B,30000.0,13.4
Fully Paid,6000.0,11.67,198.35,B,47000.0,18.17
Fully Paid,10000.0,14.3,343.24,C,39000.0,25.42
Fully Paid,5600.0,6.97,172.84,A,89000.0,10.79
Charged Off,12000.0,9.76,385.86,B,44000.0,15.87
Fully Paid,20400.0,14.31,477.96,C,85000.0,24.26
Fully Paid,19750.0,18.49,506.8,D,45000.0,34.32
Fully Paid,12000.0,7.9,375.49,A,150000.0,13.97
Charged Off,6000.0,13.35,203.18,C,88809.0,14.68
Charged Off,4000.0,18.25,145.12,D,200000.0,11.0
Fully Paid,16675.0,17.57,599.26,D,102000.0,19.31
Fully Paid,20000.0,13.99,465.27,C,55000.0,15.19
Fully Paid,9000.0,16.78,319.89,C,50000.0,30.87
Fully Paid,18000.0,7.89,563.15,A,70000.0,16.85
Fully Paid,10850.0,28.67,342.23,G,22744.0,32.19
Fully Paid,30000.0,15.8,1051.76,C,113000.0,28.3
Fully Paid,35000.0,12.12,1164.51,B,107244.0,20.0
Fully Paid,10000.0,8.18,314.2,B,95000.0,20.21
Fully Paid,12000.0,11.67,264.94,B,39000.0,13.69
Fully Paid,18000.0,13.11,607.45,B,99000.0,26.05
Fully Paid,9000.0,11.53,296.92,B,150000.0,10.21
Fully Paid,1475.0,13.18,49.83,C,100000.0,5.11
Fully Paid,3000.0,8.18,94.26,B,56513.0,24.46
Fully Paid,15000.0,11.99,498.15,B,62000.0,10.45
Fully Paid,18000.0,6.92,555.13,A,60000.0,6.44
Fully Paid,35000.0,13.98,1195.88,C,188500.0,11.25
Fully Paid,33600.0,22.39,935.47,E,95000.0,21.07
Fully Paid,19975.0,20.2,531.45,E,44550.0,29.01
Fully Paid,18000.0,13.99,615.11,C,85000.0,3.36
Fully Paid,10000.0,19.97,371.49,D,40000.0,3.93
Fully Paid,15000.0,8.9,476.3,A,100000.0,19.9
Charged Off,18000.0,17.57,452.89,D,60000.0,35.52
Fully Paid,10000.0,12.29,333.53,C,35000.0,26.85
Charged Off,19425.0,17.86,491.79,D,42000.0,31.94
Fully Paid,25000.0,17.77,631.72,D,104000.0,16.7
Fully Paid,8300.0,7.62,258.64,A,80000.0,9.48
Fully Paid,3000.0,11.14,98.42,B,61000.0,15.07
Charged Off,11950.0,16.99,426.0,D,30000.0,22.28
Fully Paid,20000.0,7.9,625.81,A,113000.0,9.48
Fully Paid,12000.0,22.78,463.15,F,80659.0,34.53
Fully Paid,6400.0,15.31,222.84,C,90000.0,2.93
Fully Paid,9000.0,8.39,283.65,B,71000.0,14.27
Charged Off,35000.0,24.5,1017.07,F,94000.0,31.35
Charged Off,2800.0,11.99,92.99,B,60000.0,29.13
Fully Paid,11975.0,13.18,404.53,C,117000.0,20.1
Fully Paid,7000.0,11.99,232.47,B,30000.0,21.12
Fully Paid,8000.0,12.12,266.18,B,65000.0,13.61
Fully Paid,5000.0,12.49,167.25,B,55000.0,0.18
Fully Paid,17000.0,13.65,578.14,C,90000.0,16.14
Fully Paid,18025.0,21.97,497.53,E,89000.0,33.65
Charged Off,18000.0,17.27,644.18,C,50000.0,30.77
Fully Paid,7000.0,6.89,215.79,A,50000.0,11.62
Fully Paid,15000.0,12.99,505.34,B,60000.0,23.94
Fully Paid,2000.0,18.55,72.86,D,40000.0,18.27
Charged Off,19000.0,10.99,621.95,B,101280.0,17.98
Fully Paid,17000.0,13.33,575.51,C,60000.0,21.76
Fully Paid,7500.0,8.9,238.15,A,66000.0,10.02
Fully Paid,10000.0,12.99,336.9,C,82000.0,15.53
Fully Paid,23325.0,7.62,726.84,A,98000.0,8.62
Fully Paid,2075.0,10.75,67.69,B,75000.0,16.99
Charged Off,12000.0,13.98,410.02,C,45000.0,33.09
Fully Paid,21000.0,7.9,657.1,A,60000.0,19.7
Fully Paid,8000.0,7.26,247.97,A,45000.0,9.57
Charged Off,35000.0,16.29,856.54,D,110000.0,17.5
Fully Paid,25600.0,8.38,523.75,B,125000.0,3.88
Charged Off,6250.0,14.3,214.53,C,23664.0,22.31
Fully Paid,2075.0,18.85,75.91,D,52566.0,14.74
Fully Paid,2000.0,10.99,65.47,B,25000.0,32.26
Fully Paid,15000.0,10.99,491.01,B,72000.0,2.23
Charged Off,28000.0,13.98,651.23,C,91000.0,11.04
Fully Paid,12000.0,11.14,393.67,B,50000.0,10.9
Fully Paid,25000.0,12.39,561.06,C,252000.0,9.86
Fully Paid,6000.0,6.62,184.23,A,57000.0,1.54
Fully Paid,22000.0,19.72,814.47,D,70000.0,28.11
Fully Paid,15000.0,12.99,505.34,C,51948.0,24.07
Charged Off,16000.0,16.99,397.56,D,51377.0,29.06
Fully Paid,4800.0,23.43,186.89,F,70000.0,20.55
Fully Paid,20000.0,10.64,651.37,B,54000.0,19.05
Fully Paid,20000.0,9.25,638.33,A,80000.0,14.82
Fully Paid,9000.0,6.03,273.92,A,61444.0,24.44
Fully Paid,18550.0,10.15,599.87,B,74000.0,39.04
Charged Off,10000.0,11.53,329.91,B,85000.0,17.37
Fully Paid,25000.0,6.49,766.12,A,98000.0,11.25
Fully Paid,19200.0,15.59,462.74,D,178000.0,21.57
Fully Paid,4000.0,7.89,125.15,A,22252.0,8.06
Fully Paid,14000.0,13.98,325.62,C,65041.0,4.12
Charged Off,7450.0,15.61,260.49,D,58850.0,29.57
Fully Paid,2800.0,16.99,99.82,D,63800.0,22.69
Fully Paid,20000.0,13.98,683.36,C,130000.0,14.64
Charged Off,30000.0,16.99,745.42,D,75279.0,39.31
Fully Paid,10000.0,7.89,312.86,A,80000.0,6.37
Fully Paid,20750.0,12.99,699.05,C,78000.0,25.85
Fully Paid,18000.0,6.24,549.56,A,85000.0,24.74
Fully Paid,14025.0,10.99,459.1,B,32000.0,27.61
Fully Paid,6500.0,14.49,223.71,C,25000.0,29.48
Fully Paid,15000.0,13.98,512.52,C,40000.0,30.78
Fully Paid,6000.0,16.29,211.81,D,29568.0,30.11
Fully Paid,10000.0,13.98,232.58,C,36500.0,25.62
Fully Paid,13200.0,12.99,300.28,C,124000.0,1.64
Fully Paid,12000.0,10.99,392.81,B,64000.0,21.1
Fully Paid,4525.0,16.24,159.63,C,25000.0,25.2
Charged Off,5000.0,15.61,174.83,D,55000.0,12.52
Fully Paid,6000.0,12.69,201.27,C,44640.0,21.24
Fully Paid,17100.0,15.61,412.31,D,60000.0,28.88
Fully Paid,21100.0,17.57,758.28,D,59000.0,22.4
Charged Off,18000.0,12.29,600.36,C,55000.0,26.21
Fully Paid,18250.0,13.53,619.59,B,104000.0,7.3
Fully Paid,9050.0,15.8,317.28,C,34000.0,23.68
Fully Paid,18500.0,6.62,568.02,A,99500.0,22.81
Charged Off,10000.0,10.64,325.69,B,90000.0,17.79
Fully Paid,10000.0,12.99,336.9,C,140000.0,9.43
Fully Paid,10400.0,9.67,333.97,B,80000.0,17.89
Fully Paid,35000.0,21.0,946.87,E,83500.0,24.44
Fully Paid,10000.0,20.99,270.48,E,84000.0,11.41
Fully Paid,7000.0,9.99,225.84,B,67000.0,23.27
Fully Paid,8875.0,15.8,311.15,C,35000.0,18.79
Fully Paid,6500.0,13.33,220.05,C,65000.0,14.81
Fully Paid,15000.0,16.29,529.51,D,113000.0,24.28
Charged Off,14400.0,20.2,383.12,E,50000.0,19.92
Charged Off,15000.0,13.49,345.08,C,54000.0,22.7
Fully Paid,20000.0,17.27,499.96,D,62000.0,30.26
Fully Paid,10000.0,12.39,334.01,C,98000.0,11.56
Charged Off,15000.0,17.57,539.06,D,60000.0,3.68
Fully Paid,30000.0,8.18,942.59,B,480000.0,2.83
Fully Paid,10000.0,18.25,362.78,D,55000.0,3.86
Fully Paid,20000.0,8.9,414.2,A,90000.0,7.87
Charged Off,35000.0,12.29,783.7,C,111000.0,8.57
Fully Paid,14400.0,11.47,474.65,B,64000.0,31.73
Fully Paid,6250.0,17.27,223.68,C,28000.0,10.67
Charged Off,28100.0,23.28,796.68,F,63000.0,26.76
Fully Paid,19750.0,14.09,675.88,B,49500.0,25.48
Fully Paid,15000.0,14.33,515.08,C,85000.0,4.74
Charged Off,16000.0,13.33,541.65,C,60000.0,15.5
Fully Paid,20000.0,11.44,658.95,B,69000.0,16.8
Fully Paid,6000.0,12.69,201.27,C,30000.0,31.36
Charged Off,30000.0,12.99,682.44,C,77000.0,1.51
Fully Paid,12000.0,8.9,381.04,A,85400.0,15.23
Charged Off,25000.0,19.24,651.82,E,105000.0,14.49
Charged Off,35000.0,16.99,1247.68,D,176000.0,11.57
Fully Paid,18225.0,12.99,414.59,C,60000.0,20.5
Fully Paid,9950.0,12.12,331.06,B,55000.0,22.43
Fully Paid,10000.0,7.62,311.62,A,98253.0,30.27
Fully Paid,18225.0,19.52,478.0,E,80000.0,20.9
Fully Paid,5000.0,8.18,157.1,B,35000.0,15.09
Charged Off,18000.0,8.18,565.56,B,87178.0,19.56
Charged Off,12050.0,23.43,469.16,F,110000.0,14.86
Charged Off,34350.0,19.48,1267.49,E,105500.0,20.93
Fully Paid,12050.0,22.99,339.63,F,60000.0,12.75
Fully Paid,34000.0,16.29,832.07,D,96410.0,15.69
Fully Paid,25475.0,20.49,681.9,E,67000.0,23.27
Fully Paid,17875.0,14.65,616.59,C,60000.0,0.9
Fully Paid,15000.0,8.9,476.3,A,90000.0,21.92
Fully Paid,24000.0,10.99,785.62,B,120000.0,7.82
Fully Paid,13425.0,17.57,337.78,D,52000.0,30.8
Charged Off,2000.0,18.55,72.86,D,50000.0,24.49
Fully Paid,15400.0,16.29,376.88,D,35000.0,5.86
Fully Paid,6000.0,12.49,200.7,B,82000.0,19.76
Fully Paid,12000.0,13.11,404.97,B,60000.0,22.12
Fully Paid,5600.0,11.99,185.98,B,48900.0,22.85
Fully Paid,8000.0,11.55,264.0,B,42000.0,20.93
Fully Paid,17425.0,6.03,530.34,A,67000.0,28.23
Fully Paid,8000.0,13.33,270.83,C,38000.0,27.73
Fully Paid,3000.0,24.99,119.27,E,83000.0,31.76
Fully Paid,2000.0,11.53,65.99,B,30000.0,3.64
Charged Off,7200.0,15.1,249.95,C,85000.0,10.14
Charged Off,7200.0,14.16,246.64,C,35000.0,17.32
Charged Off,5000.0,10.78,163.18,B,36500.0,31.7
Fully Paid,12000.0,7.9,242.75,A,78000.0,1.51
Fully Paid,13000.0,23.1,367.23,E,60000.0,12.6
Fully Paid,35000.0,21.99,966.47,E,120000.0,19.16
Fully Paid,20000.0,7.62,623.23,A,110000.0,16.09
Charged Off,13000.0,13.98,302.36,C,60000.0,27.62
Charged Off,9650.0,15.31,335.99,C,43000.0,20.21
Fully Paid,24000.0,10.75,782.9,B,70000.0,20.81
Charged Off,35000.0,21.15,949.83,E,120000.0,19.29
Fully Paid,12000.0,13.99,410.08,C,45000.0,23.17
Charged Off,20000.0,20.99,540.96,E,40000.0,34.53
Fully Paid,12000.0,9.71,385.58,B,38398.0,18.53
Charged Off,14000.0,12.05,311.78,C,104000.0,27.31
Fully Paid,11500.0,25.8,462.12,G,96000.0,9.59
Charged Off,8000.0,14.65,275.96,C,89000.0,12.76
Fully Paid,3500.0,11.55,115.5,B,43000.0,17.97
Fully Paid,8000.0,9.75,257.2,B,71510.0,13.31
Charged Off,34000.0,24.99,997.75,F,145000.0,24.51
Charged Off,35000.0,11.99,1162.34,B,80000.0,18.75
Fully Paid,6000.0,16.29,146.84,C,42000.0,7.49
Fully Paid,9600.0,10.99,314.25,B,85000.0,12.9
Fully Paid,20000.0,6.03,608.72,A,101929.0,27.98
Charged Off,6000.0,12.69,201.27,C,53364.0,31.65
Fully Paid,17850.0,7.49,555.17,A,59000.0,20.87
Fully Paid,2000.0,12.29,66.71,C,52000.0,17.63
Fully Paid,11150.0,18.55,286.49,E,31000.0,15.29
Fully Paid,18000.0,7.62,560.91,A,90000.0,21.49
Fully Paid,22000.0,6.03,669.59,A,72000.0,7.65
Charged Off,22800.0,28.49,716.66,G,95650.0,18.16
Charged Off,7000.0,15.61,244.76,C,35000.0,29.8
Fully Paid,11200.0,12.99,377.32,B,56000.0,11.1
Fully Paid,20000.0,14.64,689.79,C,82000.0,3.95
Fully Paid,5200.0,13.49,176.44,C,45000.0,16.96
Fully Paid,9000.0,7.89,281.58,A,70000.0,23.32
Fully Paid,4800.0,13.98,164.01,C,72000.0,25.87
Fully Paid,4200.0,15.22,146.05,C,29000.0,12.47
Charged Off,4375.0,10.16,141.5,B,15000.0,16.8
Fully Paid,10000.0,9.71,321.32,B,84000.0,11.67
Fully Paid,4500.0,12.69,150.96,C,49000.0,21.77
Fully Paid,16000.0,13.99,372.21,C,86000.0,21.09
Charged Off,15000.0,18.99,549.77,E,50000.0,18.63
Fully Paid,3600.0,9.17,114.77,B,95000.0,17.1
Fully Paid,18000.0,13.65,612.15,C,119775.0,8.32
Fully Paid,12600.0,14.31,432.54,C,80000.0,10.77
Charged Off,11500.0,16.29,405.96,C,34000.0,30.42
Fully Paid,20000.0,14.33,686.77,C,85000.0,19.98
Fully Paid,10000.0,10.15,323.38,B,45000.0,23.33
Fully Paid,10000.0,14.99,346.61,C,36000.0,11.47
